employee_id,age,department,work_mode,tenure_months,monthly_salary,months_since_last_hike,productivity_score,leaves_last_90_days,manager_change_count,performance_rating,Attrition
1714,29,Finance,Hybrid,171,139522,4,9.21,2,0,5,0
1715,57,Finance,Remote,120,111144,34,7.41,2,0,1,1
1716,40,Marketing,Hybrid,164,122693,20,4.81,0,1,2,0
1717,46,HR,Hybrid,154,124315,3,1.59,2,0,3,0
1718,49,Engineering,Hybrid,10,57387,15,8.29,1,0,5,0
1719,21,Engineering,Hybrid,159,34090,30,9.57,3,0,1,0
1720,55,Marketing,Remote,97,150846,25,4.26,2,2,1,1
1721,26,Finance,Hybrid,157,186017,34,2.37,3,0,3,1
1722,57,Sales,Hybrid,5,70239,5,3.94,4,2,5,1
1723,25,HR,Onsite,77,33743,32,6.24,1,0,2,0
1724,53,Marketing,Remote,1,60924,20,3.85,2,3,2,1
1725,34,HR,Onsite,131,171268,15,6.5,2,1,5,0
1726,32,Finance,Onsite,67,160160,33,9.7,1,2,4,0
1727,40,Finance,Remote,163,121815,14,7.04,3,1,2,0
1728,44,Sales,Hybrid,15,135312,5,4.26,3,2,4,0
1729,54,Sales,Onsite,93,98860,1,9.42,2,0,5,0
1730,45,Engineering,Remote,30,110399,23,6.09,1,0,1,0
1731,49,HR,Hybrid,103,78795,27,2.16,3,0,5,1
1732,59,HR,Remote,82,81553,0,5.49,4,0,1,0
1733,51,Finance,Onsite,75,133976,0,6.88,2,0,5,0
1734,43,Engineering,Hybrid,171,185183,27,8.54,3,1,4,0
1735,58,Marketing,Hybrid,60,143566,35,9.43,0,0,4,1
1736,40,HR,Remote,40,149968,19,3.86,2,2,5,0
1737,43,Engineering,Hybrid,157,91600,7,2.4,2,0,1,0
1738,36,Engineering,Onsite,74,80022,0,1.66,2,0,5,0
1739,28,Finance,Onsite,121,164271,25,7.65,1,0,1,1
1740,41,Engineering,Onsite,147,80897,24,8.16,1,1,4,0
1741,21,Sales,Remote,3,68038,9,4.68,3,1,3,0
1742,28,Sales,Hybrid,36,153323,11,4.56,2,3,2,1
1743,49,Support,Hybrid,43,150278,6,9.59,1,0,4,0
1744,52,Finance,Hybrid,143,141054,11,9.25,1,0,5,0
1745,58,Marketing,Onsite,169,37897,16,3.1,0,1,5,0
1746,25,Support,Hybrid,115,94541,4,8.03,1,0,1,0
1747,42,Sales,Onsite,109,136968,13,6.6,3,1,2,0
1748,54,Support,Hybrid,90,44892,33,2.39,2,1,4,0
1749,21,Finance,Onsite,164,169343,16,4.21,0,0,2,0
1750,46,Finance,Hybrid,84,54815,34,2.6,1,0,2,0
1751,30,Engineering,Remote,77,75612,0,3.66,3,0,4,0
1752,50,HR,Remote,161,194429,35,6.54,1,0,1,0
1753,38,Engineering,Onsite,5,46267,14,4.38,4,1,1,1
1754,37,Finance,Onsite,78,48268,18,4.55,2,1,1,1
1755,46,Sales,Hybrid,91,144463,4,5.86,3,0,3,0
1756,28,Marketing,Hybrid,87,175335,18,1.79,1,1,2,0
1757,32,Sales,Remote,14,125347,4,7.65,2,0,3,0
1758,47,Engineering,Hybrid,104,124542,11,4.62,2,0,1,0
1759,28,Marketing,Onsite,83,96612,18,5.32,0,0,4,0
1760,45,Finance,Onsite,175,168307,11,9.77,4,0,2,0
1761,24,Sales,Onsite,54,118757,35,4.1,3,0,4,0
1762,53,Finance,Onsite,132,177489,11,6.83,3,0,5,0
1763,21,Marketing,Onsite,95,128075,17,4.53,1,0,2,1
1764,39,Marketing,Remote,9,64609,33,9.05,2,1,4,0
1765,51,Sales,Remote,53,132785,32,8.62,3,1,1,0
1766,36,Finance,Onsite,77,194974,17,3.17,3,2,3,0
1767,34,Support,Hybrid,60,53645,28,7.23,2,1,4,1
1768,25,Finance,Onsite,46,92233,4,1.59,2,0,5,0
1769,46,Marketing,Remote,54,141443,24,9.67,1,0,1,1
1770,48,Finance,Onsite,74,184473,23,4.14,3,2,5,0
1771,22,Engineering,Remote,112,37771,28,8.49,2,0,3,0
1772,26,Support,Remote,95,132601,32,3.87,2,0,5,0
1773,29,HR,Onsite,165,163014,9,6.69,3,0,4,0
1774,53,Engineering,Onsite,23,181460,32,9.85,1,0,4,0
1775,45,HR,Hybrid,27,155224,22,8.89,3,0,1,0
1776,33,Sales,Remote,70,113251,10,2.44,0,0,3,0
1777,29,HR,Hybrid,109,87042,23,5.93,3,1,3,0
1778,33,Finance,Onsite,77,83740,23,4.14,3,1,2,0
1779,51,HR,Remote,179,77024,6,4.91,3,1,2,0
1780,31,Marketing,Hybrid,50,184522,20,4.02,3,0,4,0
1781,24,Engineering,Hybrid,124,86965,19,4.02,3,2,5,0
1782,54,Engineering,Hybrid,19,40057,9,5.88,2,0,5,0
1783,58,HR,Onsite,1,38983,24,2.73,0,1,1,1
1784,24,Engineering,Onsite,40,160469,35,5.84,4,1,3,0
1785,58,Marketing,Onsite,160,49995,14,3.51,2,0,4,0
1786,39,Engineering,Remote,22,144587,5,3.6,3,0,5,0
1787,26,HR,Onsite,112,68886,1,7.65,2,0,2,0
1788,54,Support,Remote,40,119025,11,1.27,0,1,4,0
1789,38,Support,Hybrid,38,125149,3,4.43,3,0,1,0
1790,33,Sales,Hybrid,48,124020,22,4.67,2,0,4,0
1791,43,Engineering,Onsite,75,32673,12,5.37,2,0,5,0
1792,39,HR,Hybrid,179,195962,16,7.02,1,0,1,0
1793,31,Engineering,Onsite,107,107513,30,4.33,2,0,2,1
1794,21,Finance,Remote,8,53466,15,2.92,4,3,2,0
1795,44,Marketing,Hybrid,86,122545,25,8.96,2,1,5,0
1796,27,Engineering,Onsite,68,80406,27,9.83,0,0,1,0
1797,45,Engineering,Hybrid,75,164760,0,1.18,1,1,2,1
1798,41,Support,Hybrid,137,99284,11,5.92,1,1,1,0
1799,35,Marketing,Onsite,90,144579,19,4.08,2,1,4,0
1800,21,HR,Hybrid,130,43665,1,3.49,2,1,3,0
1801,32,Engineering,Hybrid,80,50641,35,4.02,4,1,3,0
1802,27,Support,Hybrid,95,193572,14,6.75,6,1,3,0
1803,35,Sales,Hybrid,70,65797,21,2.72,2,0,2,0
1804,41,Marketing,Remote,90,75950,31,9.22,2,1,5,0
1805,39,Support,Hybrid,59,186118,19,5.2,1,0,3,0
1806,49,Support,Hybrid,147,159554,35,3.93,0,0,5,0
1807,45,Support,Onsite,28,132339,32,7.89,2,1,3,0
1808,53,Engineering,Remote,72,143431,14,1.15,1,0,4,0
1809,52,Engineering,Onsite,14,170710,2,4.89,2,1,3,1
1810,55,Sales,Onsite,24,51173,28,4.2,3,1,5,0
1811,58,Finance,Onsite,112,174294,26,4.04,2,3,2,1
1812,46,Finance,Remote,44,198082,4,4.03,1,0,4,0
1813,31,Finance,Onsite,56,48095,30,1.28,3,1,5,0
1814,55,Marketing,Onsite,120,153554,21,2.37,2,0,1,0
1815,28,Marketing,Onsite,179,162511,34,2.28,1,0,3,0
1816,34,Sales,Hybrid,32,155614,6,9.9,5,1,4,0
1817,30,Marketing,Onsite,178,166447,5,1.2,3,1,2,0
1818,22,Finance,Remote,169,119023,25,2.5,2,0,1,0
1819,29,Finance,Remote,25,137181,0,9.77,1,0,3,0
1820,23,Support,Hybrid,116,50600,18,6.65,3,0,4,0
1821,41,Marketing,Remote,66,32466,6,5.06,1,0,5,0
1822,46,Engineering,Remote,42,139934,35,1.71,2,1,3,0
1823,28,Engineering,Hybrid,164,83276,11,7.03,1,0,4,0
1824,22,Support,Onsite,76,36928,19,2.24,2,0,3,1
1825,26,Support,Hybrid,137,85309,22,7.04,1,1,4,0
1826,48,Support,Onsite,164,146196,24,9.81,2,0,5,1
1827,49,Engineering,Onsite,38,39404,29,5.79,3,0,3,0
1828,46,Finance,Remote,161,194711,28,2.93,2,1,4,1
1829,45,Support,Hybrid,170,143187,30,6.63,1,1,1,1
1830,32,Sales,Remote,61,140449,17,5.62,4,0,2,0
1831,25,Support,Remote,174,57684,18,5.8,3,1,4,0
1832,54,HR,Onsite,89,98591,3,5.3,0,0,4,0
1833,57,Support,Remote,18,149821,0,7.06,1,0,4,0
1834,35,Engineering,Hybrid,70,32682,14,6.15,0,0,3,0
1835,56,Marketing,Remote,82,141186,7,9.88,1,1,2,1
1836,35,Support,Remote,116,199118,14,8.43,2,1,3,0
1837,43,Marketing,Onsite,80,51832,14,3.38,4,0,4,0
1838,26,HR,Hybrid,15,46997,21,7.53,1,0,4,0
1839,41,Sales,Remote,176,64640,17,2.93,2,0,2,1
1840,43,Marketing,Onsite,13,70491,15,8.04,4,1,1,1
1841,36,Finance,Remote,119,93043,1,2.33,2,0,3,0
1842,35,Support,Hybrid,43,142175,35,5.26,2,0,1,0
1843,45,HR,Remote,57,158568,19,8.12,2,1,4,0
1844,56,HR,Remote,17,144250,15,3.52,5,0,4,0
1845,31,Marketing,Onsite,178,102725,2,8.53,2,0,5,0
1846,35,Sales,Remote,32,158131,29,6.8,0,0,5,0
1847,24,Engineering,Onsite,150,75520,1,4.58,3,0,1,0
1848,41,Support,Hybrid,55,92919,34,4.81,4,0,5,1
1849,33,HR,Remote,13,139869,25,9.33,3,0,2,1
1850,42,Sales,Hybrid,47,94442,4,2.96,2,1,1,0
1851,39,Finance,Hybrid,87,182842,1,7.24,2,0,5,0
1852,54,HR,Remote,62,135246,19,7.37,5,1,5,0
1853,34,Sales,Onsite,29,139687,33,9.3,2,0,2,1
1854,24,Engineering,Hybrid,22,153447,33,7.42,3,0,2,1
1855,47,Engineering,Hybrid,65,91477,19,6.26,4,1,1,1
1856,49,HR,Remote,29,30244,24,9.12,2,2,3,0
1857,48,HR,Remote,48,193860,19,8.46,1,1,2,0
1858,55,Marketing,Remote,5,109453,24,7.45,3,0,5,0
1859,28,Support,Remote,163,157962,13,1.29,2,0,1,0
1860,36,Sales,Remote,101,101303,11,4.36,1,0,3,1
1861,56,HR,Remote,71,58390,4,6.69,2,1,1,0
1862,50,Support,Onsite,174,40247,1,5.7,1,0,5,0
1863,38,Marketing,Hybrid,163,195750,15,3.87,3,3,3,0
1864,22,Support,Onsite,173,59583,29,2.3,2,0,3,0
1865,33,HR,Onsite,141,169148,23,5.98,1,0,2,0
1866,24,Engineering,Remote,138,179078,29,3.57,3,0,4,1
1867,46,Sales,Hybrid,66,176123,10,3.1,1,0,5,0
1868,45,Sales,Onsite,72,165386,13,4.59,1,0,4,0
1869,50,Engineering,Remote,25,58670,22,8.07,2,2,5,0
1870,31,HR,Remote,172,154920,15,5.39,3,1,1,1
1871,27,Sales,Hybrid,60,40236,20,2.95,2,0,4,1
1872,51,HR,Onsite,175,65568,3,2.05,4,1,3,0
1873,30,Marketing,Onsite,40,137327,32,5.49,2,1,2,1
1874,59,HR,Onsite,7,140188,13,8.15,1,1,5,0
1875,33,Support,Remote,174,46352,18,6.88,5,1,2,1
1876,51,Engineering,Hybrid,151,155721,4,3.09,2,0,5,0
1877,27,HR,Hybrid,46,171418,35,4.93,3,0,3,1
1878,56,Marketing,Onsite,86,186228,30,8.7,4,0,3,1
1879,40,Finance,Remote,141,85904,17,2.6,0,2,3,1
1880,24,Engineering,Onsite,21,175107,30,5.79,1,0,3,0
1881,27,Sales,Hybrid,1,152141,29,4.21,1,1,3,0
1882,21,Support,Remote,123,46108,20,2.12,1,0,2,0
1883,33,Sales,Onsite,147,32853,29,1.45,0,0,1,1
1884,42,Marketing,Onsite,125,114156,3,6.0,1,0,4,0
1885,41,Marketing,Remote,33,34176,4,1.19,1,0,2,0
1886,42,Sales,Hybrid,4,130459,9,1.93,2,0,4,0
1887,48,Engineering,Remote,3,186992,26,4.13,0,1,1,1
1888,29,Sales,Onsite,91,167901,15,1.39,3,0,5,0
1889,46,HR,Onsite,52,153225,29,4.6,3,0,1,0
1890,29,Sales,Onsite,28,148458,12,2.17,2,1,1,0
1891,35,Support,Onsite,70,140893,35,4.15,3,0,5,1
1892,30,Support,Hybrid,57,103927,20,8.12,1,0,4,0
1893,44,Finance,Hybrid,108,148178,14,6.64,0,0,3,0
1894,28,Support,Onsite,144,70667,19,5.01,1,0,5,0
1895,44,Sales,Hybrid,24,196915,19,1.83,2,1,5,0
1896,36,Support,Hybrid,169,191615,4,6.57,0,1,1,0
1897,46,Engineering,Hybrid,77,36611,31,2.47,1,1,5,0
1898,47,Support,Onsite,175,118242,5,1.69,1,0,2,1
1899,57,HR,Remote,76,114612,29,6.98,4,0,3,0
1900,24,Engineering,Remote,69,76902,25,9.21,1,0,1,1
1901,44,Finance,Remote,101,63043,12,5.15,2,0,4,0
1902,39,HR,Onsite,159,166343,28,1.37,4,0,4,0
1903,56,Sales,Hybrid,92,102867,4,8.92,4,0,4,0
1904,59,Sales,Hybrid,92,107089,24,1.6,0,0,4,0
1905,30,Sales,Onsite,30,88745,12,8.81,2,0,4,0
1906,45,HR,Onsite,18,172645,23,4.53,0,1,1,0
1907,38,HR,Remote,44,182481,30,4.29,2,2,2,1
1908,39,HR,Remote,155,115970,19,5.89,1,0,2,0
1909,56,Engineering,Onsite,99,54464,7,9.61,3,0,4,0
1910,30,Marketing,Remote,154,148523,8,9.09,0,0,2,0
1911,53,Engineering,Hybrid,121,50662,20,5.23,2,0,3,0
1912,25,Sales,Onsite,115,48228,19,7.26,3,0,2,0
1913,55,Marketing,Onsite,60,90721,14,6.22,3,0,5,0
1914,54,Support,Hybrid,146,168458,25,7.24,3,0,4,0
1915,53,Sales,Hybrid,56,36862,10,8.46,2,0,5,0
1916,41,Finance,Hybrid,31,70108,10,1.31,1,0,5,0
1917,37,Engineering,Remote,101,121788,26,3.93,2,0,4,0
1918,42,HR,Onsite,59,110140,29,9.63,0,0,1,1
1919,57,Engineering,Remote,124,188273,18,9.54,2,0,2,0
1920,35,HR,Hybrid,130,98578,33,1.1,2,0,3,0
1921,55,Marketing,Remote,97,79966,22,2.81,2,2,1,0
1922,48,Finance,Hybrid,167,40386,0,9.94,1,1,3,0
1923,27,Marketing,Remote,107,107228,2,5.44,3,0,4,0
1924,52,Finance,Remote,18,176297,2,6.16,3,0,2,0
1925,31,Engineering,Hybrid,145,177765,27,2.5,4,1,1,1
1926,30,HR,Remote,167,102197,13,9.05,1,0,4,0
1927,29,Marketing,Onsite,71,73021,29,3.08,2,0,1,0
1928,34,Finance,Remote,106,148915,4,2.71,1,1,5,0
1929,33,Sales,Remote,54,179333,14,3.05,1,0,2,0
1930,45,Sales,Onsite,94,188450,13,9.28,3,0,2,1
1931,22,Marketing,Hybrid,76,147174,13,7.33,2,1,4,0
1932,55,HR,Onsite,35,116755,7,7.92,4,1,4,0
1933,27,Marketing,Remote,11,173009,7,4.39,4,0,4,0
1934,41,Engineering,Hybrid,61,96330,18,9.18,1,0,2,0
1935,38,Finance,Remote,44,102322,31,8.1,4,0,5,0
1936,23,Engineering,Remote,121,132318,30,7.76,5,1,2,0
1937,59,Sales,Onsite,68,75313,28,9.74,1,2,4,0
1938,31,Finance,Onsite,25,57032,10,4.3,3,1,3,0
1939,59,Marketing,Hybrid,176,178430,12,6.5,3,0,5,0
1940,44,Engineering,Hybrid,160,91710,26,9.19,2,0,2,0
1941,39,Support,Hybrid,84,125326,18,8.12,1,0,3,0
1942,24,HR,Remote,114,116157,25,6.07,2,0,5,0
1943,46,HR,Onsite,132,58365,8,1.69,2,0,2,1
1944,58,Support,Onsite,166,43189,27,6.87,3,2,4,1
1945,52,Sales,Onsite,175,37248,31,5.74,0,0,2,1
1946,59,Finance,Hybrid,1,34369,2,2.66,3,0,5,0
1947,56,HR,Onsite,131,169122,31,8.94,1,0,4,1
1948,57,Support,Onsite,86,58605,4,4.09,2,0,1,1
1949,53,Marketing,Onsite,62,79616,7,4.49,0,2,3,0
1950,56,Support,Hybrid,64,133719,13,7.05,0,0,4,0
1951,23,Sales,Onsite,145,63055,2,5.4,3,0,4,0
1952,29,Sales,Hybrid,126,146680,23,1.8,2,0,5,0
1953,28,Engineering,Onsite,105,37450,12,4.49,1,0,5,0
1954,53,HR,Onsite,62,163997,28,1.85,2,6,3,0
1955,26,Engineering,Onsite,35,80272,7,2.72,0,0,5,0
1956,59,Support,Hybrid,13,35310,30,1.06,2,0,4,0
1957,24,Finance,Hybrid,163,61817,25,2.63,3,0,3,0
1958,33,Finance,Onsite,43,112641,17,3.97,2,0,3,0
1959,22,Sales,Remote,130,45457,17,5.84,2,1,2,0
1960,25,Finance,Hybrid,111,72311,6,9.27,3,0,4,0
1961,47,Finance,Hybrid,128,165052,15,5.86,2,0,4,0
1962,52,Finance,Onsite,51,181958,32,7.35,3,0,5,0
1963,41,Support,Remote,144,153573,2,4.22,1,0,4,0
1964,28,Finance,Onsite,146,127427,3,7.76,0,0,5,0
1965,58,Marketing,Hybrid,135,66181,35,6.58,2,0,4,0
1966,28,Finance,Hybrid,45,194334,3,5.14,2,0,2,1
1967,23,Finance,Onsite,164,162019,8,2.74,1,0,4,0
1968,23,Engineering,Onsite,169,161094,16,3.73,4,0,2,0
1969,42,Support,Remote,42,31128,16,6.59,0,1,4,0
1970,26,Sales,Remote,135,109522,32,4.83,1,0,4,0
1971,22,Engineering,Hybrid,15,193394,19,9.0,4,1,1,0
1972,43,HR,Remote,60,78929,13,3.11,2,0,4,0
1973,22,Support,Remote,40,111696,21,1.66,2,1,2,1
1974,58,Marketing,Hybrid,165,145245,26,6.3,2,0,3,1
1975,37,Support,Hybrid,112,39808,2,8.97,0,2,2,0
1976,55,HR,Hybrid,77,125148,23,4.28,1,2,4,0
1977,54,HR,Hybrid,105,51725,29,6.83,1,1,5,0
1978,43,HR,Onsite,107,102534,7,3.08,3,0,1,0
1979,50,Sales,Hybrid,122,69950,21,6.03,2,1,5,1
1980,28,Finance,Hybrid,80,113576,24,8.08,1,3,1,1
1981,42,Support,Hybrid,125,50557,9,8.8,4,0,1,0
1982,56,Finance,Remote,172,51825,28,1.95,3,1,5,1
1983,25,Finance,Hybrid,134,38998,0,4.21,1,0,4,0
1984,33,Marketing,Onsite,32,66080,20,6.76,4,1,2,0
1985,49,HR,Onsite,108,176874,23,1.31,4,0,5,0
1986,51,Sales,Hybrid,114,172239,8,7.22,1,0,3,1
1987,36,Marketing,Onsite,146,72407,25,5.75,2,0,1,1
1988,50,Engineering,Remote,68,150283,8,3.6,2,0,2,0
1989,36,Sales,Hybrid,127,43338,19,8.33,3,0,3,0
1990,32,Finance,Onsite,135,106289,34,3.61,1,0,2,1
1991,37,Sales,Onsite,114,179967,35,9.92,2,1,4,0
1992,36,HR,Hybrid,8,161029,35,8.35,2,1,3,0
1993,32,Engineering,Onsite,64,139367,8,7.37,3,2,5,1
1994,28,HR,Hybrid,135,95898,21,1.55,1,1,2,0
1995,40,Engineering,Onsite,41,164526,0,9.14,0,0,5,0
1996,23,Marketing,Remote,40,147486,4,8.11,1,2,5,0
1997,36,Finance,Onsite,3,116540,8,3.06,1,1,2,0
1998,50,Engineering,Onsite,145,166421,18,4.53,1,1,2,1
1999,43,Engineering,Hybrid,110,155416,7,3.42,2,1,1,1
2000,48,Engineering,Onsite,114,69963,31,9.86,1,2,1,0
2001,25,Sales,Hybrid,112,168822,12,8.69,1,1,3,0
2002,40,Marketing,Remote,150,124929,19,9.37,7,0,3,0
2003,21,Sales,Hybrid,4,183535,35,8.1,0,0,3,1
2004,50,Finance,Hybrid,134,104935,29,5.11,1,0,1,1
2005,41,Engineering,Onsite,166,43686,9,2.85,5,0,5,0
2006,40,Marketing,Remote,26,93528,30,2.87,4,0,4,0
2007,26,Marketing,Hybrid,139,129811,24,2.37,3,0,4,0
2008,42,Support,Onsite,17,52787,28,5.92,1,0,2,1
2009,38,Finance,Onsite,92,175848,23,9.28,1,0,1,0
2010,28,Marketing,Hybrid,31,145613,20,9.93,3,2,2,0
2011,59,Engineering,Onsite,163,134887,8,3.59,4,0,4,1
2012,52,Engineering,Hybrid,144,91086,1,7.28,0,0,2,0
2013,53,Marketing,Hybrid,107,132231,3,6.37,1,0,1,0
2014,36,Sales,Hybrid,146,93308,7,5.4,2,1,1,1
2015,32,Finance,Remote,111,45797,31,6.99,2,0,1,0
2016,58,Engineering,Hybrid,101,35302,13,4.34,2,1,4,0
2017,54,Marketing,Onsite,112,68059,12,9.5,1,2,1,0
2018,34,Engineering,Remote,62,161980,20,7.35,1,1,3,0
2019,56,Marketing,Onsite,112,173949,23,7.79,1,1,3,0
2020,53,Finance,Remote,155,44239,17,3.18,3,1,1,1
2021,43,Marketing,Remote,163,57313,25,2.52,6,0,3,0
2022,22,Support,Remote,116,72103,31,4.55,4,1,1,1
2023,41,Marketing,Remote,173,118771,32,7.9,3,2,4,1
2024,22,Marketing,Onsite,35,156228,30,9.45,1,0,3,0
2025,47,Finance,Hybrid,28,121665,17,4.85,6,1,4,1
2026,29,Marketing,Onsite,103,40534,34,7.97,2,1,3,0
2027,21,Finance,Hybrid,125,73060,11,5.23,2,0,5,0
2028,31,Support,Onsite,102,47189,24,3.66,0,0,5,0
2029,23,Finance,Remote,137,158431,30,7.65,4,0,4,1
2030,43,Engineering,Remote,143,116067,9,8.18,3,0,3,0
2031,46,Finance,Hybrid,21,40967,33,2.83,1,0,5,1
2032,24,Support,Hybrid,52,95563,2,3.75,5,1,1,1
2033,38,HR,Onsite,163,38660,7,5.45,2,0,2,0
2034,26,Marketing,Hybrid,97,148671,31,2.68,1,0,5,0
2035,55,Finance,Onsite,51,159909,28,9.36,1,0,5,1
2036,42,Marketing,Hybrid,83,170688,21,6.32,0,0,1,1
2037,35,Sales,Hybrid,55,105976,19,2.09,3,1,5,1
2038,42,Engineering,Hybrid,77,43107,5,2.66,3,0,5,0
2039,57,Engineering,Remote,127,124182,28,9.59,2,1,5,1
2040,32,Sales,Remote,172,121787,16,7.64,3,2,3,0
2041,58,Sales,Onsite,93,45954,30,7.61,1,0,5,0
2042,38,Finance,Hybrid,88,46943,33,1.65,1,0,2,0
2043,55,Sales,Onsite,80,70725,3,9.06,0,0,3,0
2044,50,HR,Hybrid,153,75434,1,4.99,2,0,3,0
2045,44,Marketing,Remote,92,115751,11,6.94,3,0,4,0
2046,50,Marketing,Remote,47,40110,34,9.64,2,0,5,0
2047,34,Support,Hybrid,38,46462,5,1.9,2,1,2,0
2048,26,Sales,Hybrid,139,109232,7,5.34,0,1,2,0
2049,23,Sales,Remote,15,96567,20,1.45,1,0,4,0
2050,36,HR,Remote,1,157425,34,5.5,1,0,2,0
2051,27,Engineering,Onsite,135,86063,14,3.27,1,0,3,0
2052,34,Engineering,Remote,1,143394,6,9.2,0,1,1,1
2053,29,Marketing,Hybrid,49,85240,14,4.59,1,1,3,0
2054,35,Marketing,Onsite,96,111352,5,6.7,2,1,1,0
2055,41,Finance,Hybrid,157,178940,16,8.74,2,0,2,1
2056,55,HR,Onsite,26,110989,3,9.85,3,0,5,0
2057,22,Support,Hybrid,87,52222,21,5.53,2,0,1,0
2058,47,Support,Remote,173,109794,31,5.1,7,0,3,0
2059,22,HR,Hybrid,93,93924,21,1.68,1,2,3,0
2060,55,Support,Onsite,102,129854,26,1.11,2,0,3,0
2061,38,Engineering,Hybrid,71,108513,14,6.48,1,0,3,0
2062,34,Support,Onsite,140,84649,21,1.59,2,1,4,0
2063,40,Support,Hybrid,95,132986,27,4.42,3,0,2,0
2064,38,HR,Remote,160,113749,8,1.03,2,0,5,0
2065,30,HR,Remote,118,171295,33,6.54,3,1,4,0
2066,45,Support,Hybrid,148,69369,35,4.83,2,0,2,1
2067,22,Sales,Hybrid,119,116379,8,2.14,3,0,1,1
2068,45,HR,Hybrid,51,99392,14,3.67,3,0,4,0
2069,53,Finance,Onsite,81,42661,19,6.13,4,0,4,0
2070,56,Finance,Hybrid,36,176663,7,6.91,2,2,4,0
2071,51,Engineering,Hybrid,67,101718,27,5.16,3,1,4,0
2072,34,Support,Onsite,129,37970,18,8.24,1,2,1,1
2073,21,Sales,Remote,114,77922,15,2.01,1,0,3,0
2074,36,Engineering,Hybrid,155,60755,10,1.76,3,0,4,0
2075,23,Support,Hybrid,111,150926,7,1.4,2,2,2,1
2076,55,HR,Remote,168,49416,32,5.82,2,1,3,0
2077,26,Finance,Remote,142,43672,9,7.36,2,0,1,0
2078,45,Marketing,Onsite,100,158145,17,2.17,1,0,5,0
2079,33,Sales,Hybrid,109,104095,34,6.75,2,0,1,1
2080,54,Marketing,Hybrid,120,30064,2,5.29,0,1,5,1
2081,28,Finance,Onsite,79,98835,26,9.89,2,2,2,0
2082,41,Marketing,Remote,134,166711,27,7.46,1,0,5,1
2083,54,HR,Onsite,161,172127,5,6.92,3,1,4,0
2084,24,Support,Remote,19,117594,13,6.13,4,1,3,0
2085,45,HR,Onsite,127,190499,6,9.98,3,1,3,0
2086,35,Marketing,Remote,29,146916,9,9.82,5,0,4,1
2087,24,HR,Onsite,24,150308,14,5.84,0,0,3,1
2088,32,Finance,Remote,151,112516,30,5.1,1,1,1,1
2089,52,Sales,Remote,10,94666,28,5.16,4,2,4,1
2090,52,HR,Remote,105,148294,16,4.86,1,0,4,1
2091,48,Finance,Remote,169,40866,28,5.78,4,0,3,1
2092,33,Sales,Remote,177,33889,14,3.46,1,0,5,0
2093,51,Support,Hybrid,145,148194,25,9.34,4,0,2,0
2094,34,Marketing,Remote,173,154714,11,5.41,2,1,5,0
2095,40,Support,Hybrid,158,61335,24,8.58,2,0,1,0
2096,38,Engineering,Remote,172,80547,4,5.28,0,0,4,0
2097,49,Finance,Hybrid,55,187234,3,7.46,2,0,4,0
2098,26,Sales,Hybrid,147,185759,30,4.03,3,1,1,1
2099,52,HR,Onsite,157,128756,2,6.62,3,1,2,0
2100,49,Support,Remote,2,40995,2,5.49,2,0,4,0
2101,22,Sales,Onsite,164,32631,25,4.3,2,0,5,0
2102,43,Finance,Onsite,147,196026,16,8.93,2,1,1,0
2103,39,Engineering,Remote,135,167039,9,2.01,1,0,4,0
2104,51,Support,Onsite,154,118294,1,5.38,3,1,5,0
2105,25,Marketing,Remote,111,117278,23,2.75,0,0,1,0
2106,39,Sales,Onsite,38,94471,10,8.75,4,0,1,0
2107,54,Marketing,Remote,131,67116,23,3.28,2,0,1,0
2108,30,Sales,Remote,102,122116,34,6.7,0,1,2,0
2109,45,Sales,Remote,95,195299,22,2.49,1,0,1,0
2110,22,Finance,Hybrid,92,163014,31,4.64,2,2,3,0
2111,31,Finance,Onsite,71,77664,22,9.09,3,1,3,1
2112,51,Finance,Hybrid,171,189141,33,2.49,2,1,1,1
2113,35,HR,Onsite,24,117342,18,6.97,2,0,4,0
2114,29,Sales,Onsite,167,44407,1,2.84,2,0,3,0
2115,43,Support,Onsite,68,143926,1,4.74,2,1,5,0
2116,39,Marketing,Hybrid,128,89201,14,5.87,2,0,5,0
2117,29,Finance,Onsite,93,110093,20,6.2,2,1,4,0
2118,55,Finance,Hybrid,44,47878,34,6.42,1,1,5,1
2119,41,Marketing,Remote,133,113100,4,6.76,1,1,4,0
2120,29,Marketing,Onsite,55,108629,26,3.45,1,0,5,1
2121,48,Sales,Onsite,158,73168,23,4.61,0,0,1,0
2122,27,Finance,Remote,29,84862,6,1.34,2,1,5,0
2123,36,Marketing,Remote,154,58004,5,7.92,1,0,1,0
2124,36,HR,Onsite,154,50471,32,8.53,2,1,5,0
2125,53,HR,Remote,37,121820,16,2.79,1,0,5,1
2126,24,Finance,Hybrid,115,132229,29,2.81,2,1,5,0
2127,24,Marketing,Hybrid,158,95308,7,1.38,2,1,1,1
2128,59,Sales,Onsite,3,113969,6,9.73,1,0,5,0
2129,37,Sales,Hybrid,122,44568,5,8.26,1,1,5,0
2130,57,Sales,Hybrid,43,39466,3,4.25,0,0,2,0
2131,59,Engineering,Onsite,7,87324,0,5.34,4,1,1,0
2132,49,Finance,Remote,125,132208,14,3.63,4,0,3,0
2133,56,Sales,Onsite,49,176539,30,6.38,2,0,4,0
2134,58,HR,Hybrid,121,105955,24,7.46,2,0,2,0
