employee_id,department,current_level,tenure_in_role_months,avg_performance_rating_last_4q,goals_completed_pct,peer_review_score,training_hours_last_year,cross_team_projects,manager_recommendation,PromotionReady
1712,Support,Senior,11,4.51,97.6,6.06,21,1,1,1
1713,Support,Junior,22,4.93,93.7,3.56,53,1,1,0
1714,HR,Mid,48,3.8,83.3,1.9,4,1,1,0
1715,Engineering,Mid,1,2.14,88.0,9.65,7,0,0,0
1716,Support,Senior,46,3.79,69.4,2.7,16,2,0,1
1717,Support,Mid,59,4.43,15.4,9.15,62,3,0,1
1718,Finance,Junior,6,2.31,94.1,1.06,75,1,0,0
1719,Engineering,Mid,7,3.31,87.3,3.58,17,1,0,1
1720,HR,Junior,57,2.83,52.1,4.36,22,1,1,1
1721,Marketing,Senior,11,1.36,81.9,6.18,42,1,1,1
1722,Engineering,Mid,24,2.82,80.2,4.72,24,1,0,0
1723,Engineering,Mid,17,3.75,24.3,2.12,23,1,0,0
1724,Support,Mid,36,4.35,99.8,5.56,68,2,1,1
1725,Engineering,Junior,12,1.57,94.7,8.0,16,0,1,0
1726,Finance,Junior,32,4.7,44.6,4.59,47,0,0,0
1727,Engineering,Junior,11,4.05,89.6,2.29,16,1,1,0
1728,Sales,Junior,50,2.79,69.9,6.76,51,0,0,0
1729,Engineering,Senior,48,1.69,36.8,5.76,36,1,1,0
1730,HR,Mid,55,2.39,34.3,3.95,7,0,1,0
1731,Marketing,Junior,26,2.8,2.6,9.66,74,0,0,1
1732,Support,Junior,48,2.97,35.6,2.39,55,0,0,0
1733,Finance,Senior,38,2.52,9.6,8.23,46,0,1,0
1734,Finance,Junior,57,4.95,36.7,6.34,44,0,1,1
1735,HR,Junior,32,1.93,26.0,6.52,39,1,0,0
1736,HR,Senior,27,1.74,25.2,3.72,4,1,1,0
1737,HR,Senior,48,4.5,62.8,5.15,70,0,0,0
1738,Sales,Mid,21,3.86,40.9,4.05,29,3,0,1
1739,HR,Mid,16,1.93,86.1,1.57,40,1,1,1
1740,Sales,Senior,57,3.01,95.5,8.35,43,2,1,1
1741,HR,Junior,55,1.97,22.6,9.15,62,1,0,0
1742,Sales,Senior,37,1.45,22.4,5.31,10,0,1,0
1743,Finance,Senior,7,2.11,47.9,3.09,52,0,1,0
1744,Finance,Senior,23,3.66,12.6,4.43,5,1,1,0
1745,Engineering,Junior,19,3.28,97.4,3.8,5,1,0,0
1746,Marketing,Junior,25,2.13,2.9,7.41,29,1,0,0
1747,Engineering,Senior,29,2.28,78.4,8.81,43,1,0,1
1748,Marketing,Junior,59,4.12,46.3,5.97,18,1,0,0
1749,Marketing,Senior,34,2.91,40.5,9.89,50,0,0,1
1750,Support,Junior,37,4.06,5.5,4.12,23,0,1,0
1751,Support,Senior,39,2.73,72.8,3.36,51,0,1,0
1752,HR,Senior,7,4.2,92.5,7.81,12,0,1,1
1753,Sales,Senior,14,1.52,25.2,3.94,15,1,0,0
1754,Finance,Junior,6,2.13,5.3,4.12,28,1,1,0
1755,Marketing,Senior,19,1.2,77.3,1.43,28,2,1,0
1756,Sales,Mid,24,4.32,69.7,6.01,61,1,1,1
1757,Marketing,Junior,53,2.98,17.3,8.27,20,4,1,0
1758,Finance,Junior,19,3.77,19.9,4.99,29,1,0,1
1759,Support,Junior,15,4.76,77.2,6.04,65,1,0,1
1760,Engineering,Senior,6,2.01,34.8,7.47,58,0,1,0
1761,Support,Senior,32,2.34,28.0,6.72,35,0,1,1
1762,Sales,Senior,57,4.23,6.9,2.67,12,0,0,1
1763,Marketing,Junior,39,2.94,69.9,1.09,8,2,0,1
1764,Sales,Mid,4,3.95,78.6,3.36,46,1,0,0
1765,Engineering,Mid,40,2.11,64.5,6.69,8,3,1,1
1766,Sales,Senior,42,1.18,44.6,7.18,41,2,1,0
1767,HR,Senior,28,2.72,62.1,8.76,18,1,0,0
1768,Marketing,Senior,30,3.85,19.0,7.86,39,2,0,0
1769,Sales,Senior,49,2.92,24.5,2.92,38,3,0,0
1770,Sales,Mid,59,2.69,25.1,6.22,50,1,0,0
1771,Support,Junior,42,3.98,70.2,7.52,40,0,1,1
1772,Marketing,Senior,34,1.14,31.7,8.04,22,1,0,0
1773,Sales,Mid,57,4.91,83.4,4.38,57,1,0,1
1774,Engineering,Junior,12,4.13,11.8,1.39,58,3,0,0
1775,Engineering,Junior,42,1.55,0.6,6.68,28,0,1,0
1776,HR,Senior,43,2.56,43.8,8.25,47,2,0,1
1777,Sales,Mid,28,4.21,90.9,7.37,38,1,1,1
1778,Support,Senior,29,3.67,8.1,7.6,65,2,0,1
1779,Support,Senior,15,1.75,10.5,8.6,7,2,0,0
1780,Sales,Senior,56,3.71,71.7,8.4,64,2,0,1
1781,Support,Senior,32,2.25,81.9,5.2,43,4,0,0
1782,Engineering,Mid,59,1.97,28.8,4.39,77,2,0,0
1783,Marketing,Junior,17,1.82,37.8,4.95,21,3,1,0
1784,Support,Mid,59,3.09,92.5,5.0,30,1,0,0
1785,Support,Junior,1,2.66,4.1,7.64,18,2,0,0
1786,HR,Senior,28,2.65,94.5,8.04,42,1,0,0
1787,HR,Junior,2,4.34,31.0,7.26,10,2,0,0
1788,Finance,Senior,25,1.29,64.2,7.52,35,1,1,0
1789,Engineering,Senior,46,1.09,70.6,2.34,36,2,0,0
1790,Engineering,Junior,13,4.99,0.2,1.94,58,0,0,0
1791,Marketing,Junior,4,3.73,55.8,5.35,64,1,1,1
1792,Support,Junior,18,2.95,69.1,2.65,14,2,1,0
1793,Marketing,Senior,40,1.45,1.1,6.13,35,0,0,0
1794,Engineering,Mid,44,1.62,58.0,9.44,79,0,1,1
1795,Engineering,Senior,44,1.68,14.3,2.12,12,0,0,0
1796,Marketing,Senior,54,1.43,12.3,1.96,57,2,0,0
1797,Marketing,Junior,28,2.03,92.8,5.53,29,1,1,1
1798,Support,Junior,52,1.97,43.8,5.73,32,2,0,0
1799,Marketing,Mid,50,4.94,31.7,2.8,46,0,1,0
1800,Finance,Senior,3,2.78,24.0,2.84,13,1,1,0
1801,Marketing,Mid,58,2.2,17.9,9.81,17,0,1,0
1802,Support,Junior,20,2.89,5.4,1.62,18,1,0,0
1803,HR,Senior,8,3.09,70.3,1.44,20,3,1,1
1804,Marketing,Senior,10,4.28,3.6,8.75,56,1,0,1
1805,HR,Mid,31,2.25,27.1,8.76,29,0,1,1
1806,Marketing,Senior,15,3.29,47.7,9.3,67,0,1,1
1807,Support,Junior,2,1.21,28.7,5.56,64,0,0,0
1808,Marketing,Senior,12,4.24,25.2,9.87,57,0,1,1
1809,Sales,Junior,30,2.68,10.2,9.96,53,1,1,1
1810,Sales,Senior,10,4.16,94.7,5.6,27,3,1,1
1811,HR,Senior,30,1.61,29.8,6.64,2,0,1,0
1812,Finance,Junior,39,1.72,7.9,6.29,63,1,0,0
1813,Finance,Mid,32,2.64,40.4,4.84,19,0,0,0
1814,Marketing,Mid,31,2.38,46.1,6.36,20,1,0,0
1815,Engineering,Senior,8,2.3,75.5,8.95,64,0,0,0
1816,Sales,Mid,34,2.46,55.2,2.99,68,1,0,0
1817,Sales,Junior,59,4.4,69.6,4.77,45,1,0,1
1818,Support,Mid,52,2.51,26.5,9.01,18,0,0,0
1819,Sales,Mid,48,3.28,90.0,3.68,7,0,1,0
1820,Engineering,Mid,33,3.95,64.7,3.09,74,2,1,1
1821,Sales,Senior,17,3.53,85.8,2.71,45,3,1,0
1822,HR,Junior,53,4.17,59.3,8.17,48,2,1,1
1823,Marketing,Junior,19,1.95,17.4,2.3,56,0,0,0
1824,Finance,Junior,19,2.8,64.1,1.15,75,2,1,0
1825,Finance,Junior,2,4.31,39.6,2.03,0,0,1,0
1826,HR,Senior,3,4.29,17.1,1.63,9,0,1,0
1827,HR,Mid,52,2.41,69.8,3.03,22,1,0,0
1828,Finance,Junior,31,2.57,30.2,8.38,57,1,0,1
1829,Engineering,Mid,57,2.08,70.1,3.48,32,3,1,0
1830,Sales,Mid,10,1.14,35.6,7.09,18,1,0,0
1831,HR,Mid,29,2.58,38.3,8.99,34,0,0,0
1832,Support,Mid,42,3.2,88.9,8.16,22,1,1,1
1833,HR,Senior,24,2.65,91.2,7.73,7,2,0,1
1834,Sales,Mid,57,1.37,88.2,9.67,68,1,1,1
1835,Sales,Junior,56,1.3,56.6,7.67,35,0,0,0
1836,Support,Junior,20,4.76,57.9,1.67,28,2,0,0
1837,Finance,Junior,34,4.32,57.6,3.96,19,0,1,0
1838,Engineering,Mid,52,3.64,80.3,9.76,23,2,0,1
1839,Support,Mid,26,1.83,73.1,4.34,69,1,0,1
1840,Support,Mid,11,4.18,78.1,9.98,73,1,0,1
1841,Engineering,Junior,58,2.25,31.8,7.33,58,1,0,1
1842,HR,Junior,39,2.34,56.0,2.2,75,2,1,1
1843,Finance,Junior,14,3.47,65.9,8.2,31,0,0,0
1844,Finance,Mid,54,1.9,97.4,2.89,6,1,1,0
1845,HR,Mid,22,1.47,31.8,3.98,40,0,1,0
1846,Sales,Mid,59,2.31,55.9,4.43,58,1,0,0
1847,Support,Mid,16,2.21,2.2,7.67,19,0,0,0
1848,HR,Senior,17,1.57,43.8,1.83,69,0,0,0
1849,Finance,Senior,58,3.99,88.0,6.89,9,1,0,0
1850,Engineering,Mid,39,2.16,15.2,8.67,50,2,1,1
1851,HR,Junior,50,4.73,39.4,3.46,52,2,0,1
1852,Sales,Senior,21,3.49,72.8,8.57,56,0,0,1
1853,HR,Senior,56,1.99,60.0,8.07,46,2,0,0
1854,Finance,Mid,20,2.07,5.8,3.46,9,3,0,0
1855,HR,Mid,6,2.3,22.0,3.16,2,2,1,0
1856,HR,Junior,30,2.56,56.1,2.2,47,0,0,0
1857,Support,Senior,45,1.6,53.4,4.18,22,1,1,0
1858,Sales,Mid,48,3.87,39.7,5.36,73,1,0,0
1859,Sales,Senior,5,4.54,54.6,7.89,26,0,0,1
1860,Finance,Mid,27,4.91,42.8,8.14,55,1,1,1
1861,Engineering,Senior,28,2.57,54.0,1.46,53,1,0,0
1862,Support,Junior,49,1.55,90.4,8.05,4,0,0,1
1863,Engineering,Mid,59,4.9,27.0,6.82,3,2,0,1
1864,Finance,Mid,48,2.85,86.6,6.21,37,1,1,1
1865,Support,Mid,59,1.08,99.6,9.85,53,0,1,0
1866,HR,Junior,53,2.02,46.5,4.89,26,1,0,0
1867,Marketing,Mid,10,1.51,41.8,1.28,7,0,0,0
1868,Sales,Mid,23,2.6,84.5,4.16,53,0,0,0
1869,Marketing,Mid,28,2.78,7.7,8.24,51,0,1,1
1870,Marketing,Junior,44,4.49,90.1,6.48,56,0,0,1
1871,HR,Mid,37,1.18,75.8,3.61,33,0,1,0
1872,Finance,Mid,46,4.38,71.5,3.01,55,1,0,0
1873,HR,Junior,49,4.01,90.2,1.79,0,0,1,0
1874,Engineering,Senior,24,4.39,65.0,9.82,14,2,1,1
1875,Support,Junior,56,2.76,43.8,9.95,53,2,1,1
1876,Support,Senior,4,4.71,69.8,3.63,24,1,1,1
1877,Marketing,Senior,35,3.48,71.8,1.96,0,1,0,0
1878,Finance,Mid,15,3.33,59.9,8.41,69,1,1,1
1879,Sales,Mid,57,4.54,97.5,3.58,20,2,1,1
1880,Support,Junior,58,3.83,5.5,6.67,23,1,0,0
1881,Support,Junior,27,4.64,48.6,1.37,41,3,1,1
1882,Marketing,Mid,19,1.72,37.4,4.05,58,0,0,0
1883,Engineering,Mid,47,2.65,33.0,1.82,20,3,1,0
1884,Engineering,Junior,19,1.63,4.4,1.11,29,0,0,0
1885,HR,Senior,32,1.89,14.7,7.96,19,0,1,0
1886,Support,Senior,59,2.96,77.0,2.17,34,2,1,0
1887,Marketing,Mid,58,2.43,34.7,1.05,68,2,0,0
1888,Engineering,Junior,16,3.64,19.7,8.85,36,0,1,0
1889,Marketing,Mid,24,1.57,63.0,1.07,45,1,0,0
1890,Finance,Senior,25,1.05,4.6,3.75,33,0,1,0
1891,Sales,Mid,14,1.69,69.3,4.6,14,1,0,0
1892,Engineering,Mid,42,4.83,86.2,9.41,30,0,1,1
1893,Engineering,Senior,24,4.84,63.8,9.74,3,0,1,1
1894,Sales,Junior,34,1.17,24.5,9.54,18,1,1,0
1895,Marketing,Mid,46,1.54,89.2,8.24,69,2,1,1
1896,Marketing,Mid,38,2.88,57.4,7.53,12,0,0,0
1897,Engineering,Mid,12,1.17,64.1,9.94,4,2,0,1
1898,Engineering,Junior,38,2.62,70.7,4.39,18,0,0,0
1899,Marketing,Mid,40,4.1,11.0,1.78,55,0,0,0
1900,Support,Mid,35,2.21,8.0,4.49,22,2,1,0
1901,Engineering,Senior,3,1.43,28.4,1.07,29,2,1,0
1902,Marketing,Mid,44,4.82,54.6,4.1,3,0,1,0
1903,Support,Mid,15,4.08,20.6,4.71,27,0,0,0
1904,Sales,Senior,6,4.9,69.3,3.75,45,0,0,1
1905,Support,Senior,33,4.01,68.7,6.4,77,1,1,1
1906,Marketing,Junior,37,2.8,15.4,5.45,63,4,1,0
1907,HR,Senior,30,2.49,80.7,6.74,40,2,0,0
1908,Engineering,Junior,51,1.6,23.4,4.47,48,4,0,1
1909,Engineering,Senior,43,2.12,10.4,8.5,58,2,0,0
1910,Marketing,Junior,47,4.07,35.5,4.76,59,0,1,1
1911,Finance,Mid,56,2.62,2.7,1.31,53,1,1,0
1912,Support,Senior,58,3.21,27.1,2.88,27,1,0,0
1913,Engineering,Senior,58,1.98,24.1,5.76,77,2,1,0
1914,Sales,Mid,28,2.03,23.1,7.06,59,0,1,0
1915,Support,Junior,37,4.53,32.1,6.69,24,0,0,1
1916,Engineering,Senior,10,3.74,38.8,5.03,34,0,0,0
1917,Marketing,Senior,42,3.46,19.6,8.92,55,4,0,1
1918,Sales,Senior,59,2.69,79.7,3.22,60,1,0,0
1919,Sales,Senior,47,2.04,94.6,4.69,56,1,0,1
1920,Finance,Mid,19,2.04,1.7,3.11,39,0,0,0
1921,HR,Mid,19,2.33,6.3,7.93,8,0,0,0
1922,Sales,Mid,29,4.02,40.0,6.92,55,0,1,0
1923,Marketing,Senior,44,4.76,35.5,4.81,24,1,1,1
1924,Finance,Mid,37,1.91,73.8,3.42,77,1,0,0
1925,Engineering,Senior,32,4.31,34.6,7.35,25,1,0,0
1926,HR,Mid,55,3.44,99.4,9.57,30,0,1,1
1927,Sales,Mid,49,1.12,38.7,8.9,31,0,0,0
1928,Engineering,Senior,58,4.64,27.7,3.55,13,2,0,1
1929,Finance,Junior,41,4.38,57.7,2.18,16,0,0,1
1930,Finance,Mid,18,2.28,43.9,1.12,73,1,0,0
1931,Sales,Senior,39,3.42,28.7,4.05,8,0,1,1
1932,Support,Senior,37,1.33,19.2,9.16,45,0,1,1
1933,Engineering,Junior,1,4.14,89.5,9.28,70,0,1,1
1934,Marketing,Junior,3,2.98,94.2,8.94,67,1,0,1
1935,Marketing,Mid,57,1.68,46.0,2.43,73,0,0,0
1936,Support,Mid,58,1.22,75.1,3.85,62,3,0,0
1937,Support,Mid,36,1.85,79.9,1.96,40,1,1,0
1938,Sales,Senior,8,4.13,64.9,9.33,57,0,0,0
1939,Sales,Junior,19,4.13,29.3,7.28,23,0,0,0
1940,Finance,Senior,56,1.93,71.8,6.15,1,1,1,0
1941,Marketing,Junior,35,4.03,93.0,7.05,31,1,0,1
1942,Marketing,Junior,9,4.75,66.7,1.97,52,1,1,0
1943,Support,Mid,26,4.35,48.7,1.72,63,2,1,0
1944,HR,Senior,47,2.65,30.1,7.11,45,1,1,1
1945,Marketing,Senior,57,2.37,38.4,2.2,58,2,1,0
1946,HR,Senior,3,2.57,60.4,3.42,70,1,0,0
1947,Marketing,Junior,59,4.71,3.8,4.98,56,1,0,1
1948,Finance,Junior,22,4.31,35.5,7.14,24,2,1,1
1949,Support,Senior,21,2.44,24.7,7.27,11,1,0,0
1950,Support,Junior,11,3.09,72.0,3.16,54,2,0,0
1951,Marketing,Junior,29,4.96,2.7,8.8,36,1,0,1
1952,Support,Mid,54,3.54,54.0,5.08,16,1,0,0
1953,Finance,Senior,9,3.79,48.4,4.65,20,3,0,0
1954,HR,Mid,11,1.91,78.6,3.14,62,2,0,0
1955,Marketing,Junior,8,4.93,0.1,3.98,70,0,0,0
1956,HR,Senior,20,2.17,80.8,5.72,74,2,1,1
1957,HR,Mid,58,1.53,84.0,2.9,12,1,0,0
1958,Marketing,Junior,24,2.35,45.3,6.6,32,1,1,0
1959,Marketing,Mid,4,1.36,44.7,4.89,60,0,0,0
1960,Support,Mid,48,3.0,60.7,7.08,32,2,0,0
1961,Engineering,Junior,19,2.7,88.4,9.8,7,3,0,1
1962,Engineering,Senior,11,4.71,30.8,8.7,57,2,0,1
1963,Support,Senior,39,1.77,44.7,6.64,20,2,0,0
1964,HR,Junior,29,2.1,3.3,9.85,64,1,0,0
1965,Engineering,Senior,43,4.78,68.8,1.96,68,2,0,0
1966,Engineering,Mid,30,3.33,16.4,1.78,37,1,1,0
1967,Sales,Junior,37,1.47,86.7,7.09,60,0,1,0
1968,Finance,Mid,4,3.81,92.1,6.32,13,1,1,1
1969,HR,Senior,6,4.5,67.2,3.29,5,0,0,0
1970,Sales,Mid,40,2.43,5.2,9.35,9,0,0,0
1971,Engineering,Junior,6,3.35,26.3,3.1,48,0,0,0
1972,Engineering,Mid,41,4.67,68.6,7.31,51,3,1,1
1973,Support,Junior,17,3.05,26.4,6.44,13,0,0,0
1974,Sales,Mid,11,4.01,55.9,1.72,19,0,0,0
1975,Finance,Junior,49,3.63,31.8,7.74,5,3,0,0
1976,Marketing,Senior,25,4.19,11.7,7.48,38,2,0,1
1977,Sales,Junior,54,2.08,33.2,2.99,44,1,1,0
1978,Sales,Mid,19,2.48,78.1,2.8,45,1,0,0
1979,Sales,Senior,28,4.51,94.6,5.41,64,1,0,0
1980,Finance,Junior,42,2.57,31.4,3.84,50,2,1,0
1981,Engineering,Mid,39,1.9,98.4,6.8,2,2,1,0
1982,Marketing,Junior,46,2.59,67.0,1.2,34,2,1,0
1983,Support,Junior,21,4.42,22.8,1.73,16,0,0,0
1984,Engineering,Mid,1,4.94,83.5,1.76,49,0,1,1
1985,Support,Mid,44,3.95,49.0,3.48,51,0,0,0
1986,Marketing,Mid,2,2.47,9.6,6.17,64,2,1,0
1987,HR,Junior,40,3.81,0.2,9.86,77,1,0,1
1988,Support,Senior,34,4.13,4.2,2.2,37,0,0,0
1989,Sales,Mid,53,2.33,21.8,7.89,48,0,0,0
1990,HR,Mid,49,3.2,75.0,2.12,1,2,1,0
1991,Marketing,Mid,29,2.24,26.3,8.13,20,1,0,0
1992,Engineering,Senior,51,4.2,33.3,2.5,16,2,1,0
1993,Sales,Mid,27,1.01,77.3,1.98,45,1,0,0
1994,Marketing,Mid,35,1.14,5.2,1.64,8,3,0,0
1995,Sales,Senior,20,4.64,46.5,6.22,72,0,0,0
1996,Finance,Junior,16,2.36,7.7,4.51,66,0,0,0
1997,HR,Senior,4,3.02,44.6,3.13,2,1,0,0
1998,Marketing,Senior,21,1.72,30.1,8.1,42,0,1,1
1999,Support,Senior,33,1.88,7.4,4.68,0,1,0,0
2000,Marketing,Mid,50,1.93,79.5,4.18,43,1,1,1
2001,Engineering,Senior,6,3.98,73.5,6.26,12,2,0,0
2002,HR,Junior,43,4.73,38.0,8.83,44,3,1,1
2003,Engineering,Junior,6,4.75,82.8,2.89,51,0,0,0
2004,Marketing,Mid,44,4.74,43.9,7.26,79,0,0,1
2005,Engineering,Junior,27,2.5,13.4,5.54,58,0,1,0
2006,Finance,Senior,2,3.09,84.0,5.16,9,0,0,1
2007,Sales,Junior,23,2.8,0.9,8.93,42,2,1,1
2008,Sales,Senior,20,3.22,46.2,5.75,41,0,0,0
2009,Finance,Junior,41,1.78,9.2,3.25,12,0,0,0
2010,Engineering,Mid,58,2.47,20.6,1.33,30,2,0,0
2011,Sales,Senior,9,1.16,84.5,7.18,31,0,0,0
2012,Finance,Junior,7,2.09,9.2,3.44,19,0,0,0
2013,HR,Mid,15,3.78,71.8,6.19,20,0,0,0
2014,Support,Junior,49,3.36,84.3,4.28,25,2,0,0
2015,Marketing,Junior,15,1.25,68.0,3.36,8,1,0,0
2016,Engineering,Senior,41,4.34,9.0,2.13,11,1,0,0
2017,Marketing,Senior,47,2.06,78.9,4.53,2,0,1,0
2018,Engineering,Mid,38,1.44,77.9,6.79,70,1,1,0
2019,Sales,Mid,27,2.23,91.4,9.89,46,2,0,1
2020,Finance,Senior,4,3.92,43.5,5.43,44,5,0,0
2021,Support,Junior,21,4.75,49.7,9.09,65,1,0,0
2022,Support,Junior,29,3.76,68.7,4.31,55,1,1,1
2023,Support,Mid,9,1.88,23.3,7.66,8,0,1,0
2024,Sales,Mid,9,3.03,10.5,3.9,29,0,0,0
2025,HR,Senior,26,3.2,18.4,4.5,14,2,0,0
2026,Support,Senior,7,3.56,56.1,6.69,64,1,0,1
2027,HR,Junior,57,1.29,9.3,6.64,21,1,0,0
2028,Finance,Senior,34,3.31,18.7,8.34,69,1,1,1
2029,Sales,Senior,9,1.45,43.0,5.11,1,2,0,0
2030,Sales,Junior,8,2.11,84.2,2.3,75,0,0,0
2031,HR,Junior,20,1.37,69.3,6.02,4,0,0,0
2032,HR,Mid,37,1.15,45.9,3.95,63,0,1,0
2033,Sales,Senior,40,2.89,9.0,5.39,74,0,1,0
2034,Finance,Junior,50,2.11,22.1,5.19,40,0,0,0
2035,Engineering,Senior,30,2.77,88.1,7.34,58,3,1,0
2036,Engineering,Senior,49,3.33,89.4,1.4,10,1,0,0
2037,Marketing,Junior,41,1.62,23.4,4.63,54,0,0,0
2038,Support,Senior,51,1.86,15.6,4.09,65,0,1,0
2039,HR,Senior,30,3.99,85.4,7.42,61,1,0,1
2040,Support,Mid,1,3.05,68.6,9.54,18,1,0,0
2041,Support,Junior,9,1.6,4.6,6.52,60,1,0,0
2042,Engineering,Mid,31,4.45,71.8,5.24,21,1,0,0
2043,HR,Junior,9,4.04,60.2,8.06,58,0,1,1
2044,Finance,Senior,12,4.6,97.1,9.97,54,1,0,1
2045,HR,Junior,41,3.68,6.7,9.78,19,1,0,0
2046,Marketing,Senior,38,1.67,13.4,2.2,62,1,0,0
2047,Engineering,Mid,44,1.0,31.8,1.04,31,3,1,0
2048,Engineering,Mid,57,3.32,45.7,6.11,25,1,0,1
2049,Sales,Mid,26,2.66,94.2,4.98,27,0,0,0
2050,Support,Junior,14,3.77,25.0,5.53,21,4,0,1
2051,Support,Senior,37,1.15,3.5,7.73,11,3,0,0
2052,Finance,Mid,15,1.66,65.8,1.82,70,1,0,0
2053,Sales,Mid,55,1.14,54.7,2.21,43,1,0,0
2054,HR,Junior,19,1.12,7.2,7.37,48,1,1,0
2055,HR,Junior,53,3.92,64.7,9.85,9,1,0,1
2056,Sales,Junior,58,2.65,38.6,7.0,65,1,0,0
2057,HR,Senior,26,4.43,86.7,1.49,78,0,1,1
2058,Sales,Mid,16,2.34,24.3,2.61,1,0,0,0
2059,HR,Senior,48,3.87,38.6,9.83,30,0,0,0
2060,Sales,Mid,3,3.91,83.2,9.87,78,2,0,1
2061,Support,Mid,28,3.04,5.9,1.31,5,1,0,0
2062,Sales,Mid,9,4.68,24.8,1.24,66,0,0,0
2063,Support,Junior,4,1.51,69.1,4.23,30,1,0,0
2064,Sales,Senior,15,2.97,18.2,6.62,21,2,1,0
2065,Finance,Senior,1,4.33,82.3,8.7,74,0,0,1
2066,Support,Junior,14,2.6,65.9,3.79,4,1,0,0
2067,Marketing,Junior,49,3.91,48.1,9.64,46,0,1,1
2068,Engineering,Mid,35,2.67,96.2,6.98,6,1,0,0
2069,Support,Junior,8,1.12,1.5,2.45,68,0,1,0
2070,Sales,Mid,6,2.01,49.3,5.39,12,0,0,0
2071,Engineering,Senior,36,2.84,94.8,5.46,69,0,0,0
2072,Finance,Mid,14,3.98,42.7,2.52,60,1,1,1
2073,Finance,Senior,38,1.11,46.4,2.56,23,2,0,0
2074,Engineering,Junior,50,1.64,20.0,9.28,7,0,0,0
2075,Sales,Mid,2,2.21,64.1,1.63,59,1,0,0
2076,HR,Junior,35,3.49,12.7,4.3,33,3,0,0
2077,Marketing,Senior,45,2.78,28.0,3.76,0,0,0,0
2078,Sales,Junior,2,1.82,80.6,7.51,18,1,0,0
2079,Marketing,Mid,24,3.48,21.8,2.44,74,1,0,0
2080,Support,Junior,27,3.93,22.2,1.47,22,0,0,0
2081,Engineering,Senior,29,1.6,7.2,4.15,60,0,1,0
2082,Marketing,Mid,16,1.34,92.7,4.33,77,1,0,0
2083,Sales,Senior,52,4.83,50.4,5.27,67,0,1,1
2084,Support,Mid,58,4.2,36.2,6.97,32,0,0,1
2085,Support,Junior,4,3.21,1.9,7.65,54,0,1,0
2086,Marketing,Mid,46,3.21,27.2,4.32,35,0,1,1
2087,Sales,Mid,47,4.35,71.6,6.74,66,0,0,0
2088,Marketing,Junior,45,3.33,74.0,5.39,62,1,0,1
2089,Sales,Mid,2,4.86,28.2,1.09,28,0,0,0
2090,Support,Mid,40,4.0,41.8,8.94,64,2,0,1
2091,Engineering,Junior,26,4.58,93.6,6.16,23,0,0,1
2092,Marketing,Senior,35,2.9,87.4,4.93,25,2,1,0
2093,Engineering,Senior,22,2.47,28.4,4.98,3,1,0,0
2094,Support,Junior,20,3.14,13.7,5.15,74,3,1,1
2095,HR,Senior,13,4.48,71.4,6.04,47,1,1,0
2096,HR,Senior,24,4.87,77.1,3.32,26,0,0,1
2097,Finance,Senior,37,3.9,55.7,6.67,64,2,0,1
2098,Sales,Junior,56,1.69,2.3,7.74,36,0,0,0
2099,Sales,Junior,18,4.49,71.5,3.92,78,0,1,1
2100,HR,Mid,54,4.42,26.7,3.29,57,0,1,0
2101,Sales,Junior,42,3.89,46.6,6.42,10,1,1,0
2102,Finance,Senior,49,3.17,49.7,8.64,9,3,1,1
2103,Support,Senior,38,3.18,49.6,4.18,26,0,0,0
2104,Finance,Mid,41,4.04,88.3,9.82,60,0,0,1
2105,Marketing,Senior,53,3.2,93.9,6.18,18,1,0,0
2106,Sales,Senior,31,2.45,88.1,3.53,77,2,0,0
2107,Engineering,Senior,14,4.58,97.1,3.88,26,1,0,1
2108,Engineering,Mid,3,1.1,18.1,5.56,58,2,1,0
2109,Marketing,Junior,25,3.09,54.2,4.63,61,1,1,1
2110,Marketing,Senior,34,2.95,90.3,6.03,39,2,1,0
2111,Sales,Senior,4,2.33,64.8,1.26,18,1,0,0
2112,Engineering,Mid,16,1.79,85.4,8.92,56,0,0,0
2113,HR,Senior,51,2.41,51.8,8.4,49,1,0,1
2114,Support,Mid,41,3.6,17.4,6.46,22,3,1,0
2115,Support,Junior,56,2.19,54.0,4.06,63,1,0,0
2116,Engineering,Mid,2,2.95,16.0,9.82,57,0,1,1
2117,Engineering,Junior,38,3.17,97.6,8.85,76,1,0,1
2118,Support,Junior,22,2.44,62.4,6.78,64,1,0,1
2119,Sales,Senior,47,2.75,72.5,5.41,76,1,1,1
2120,Support,Senior,1,3.46,65.0,3.76,1,2,0,0
2121,Finance,Senior,57,1.84,36.8,2.54,29,0,0,0
2122,Finance,Senior,14,2.95,48.7,3.5,54,1,1,1
2123,Sales,Senior,18,3.13,59.0,1.23,20,0,0,0
2124,Sales,Junior,35,4.31,85.2,9.53,75,0,0,1
2125,Engineering,Mid,4,2.11,1.0,7.77,10,0,1,0
2126,HR,Mid,45,4.21,65.0,4.06,30,0,0,1
2127,Marketing,Mid,3,3.75,90.5,4.75,18,2,0,0
2128,Sales,Senior,34,4.35,68.1,8.41,75,2,1,1
2129,Engineering,Junior,49,3.8,64.9,2.49,79,3,0,0
2130,Sales,Junior,42,1.89,15.8,5.93,69,0,0,0
2131,Finance,Mid,26,3.17,99.4,2.13,73,2,0,1
2132,Finance,Mid,18,4.25,28.0,5.35,48,2,0,0
